grid_id,week_start,count,grid_lat,grid_lon,count_lag1,count_lag2,count_lag3,count_lag4,count_roll_mean4,neighbor_mean,target_count_t1,target_bin_t1
-11.42_-77.24,2024-07-16,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-07-23,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-07-30,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-08-06,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-08-13,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-08-20,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-08-27,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-09-03,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-09-10,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-09-17,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-09-24,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-10-01,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-10-08,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-10-15,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-10-22,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-10-29,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-11-05,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-11-12,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-11-19,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-11-26,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-12-03,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-12-10,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-12-17,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-12-24,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2024-12-31,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2025-01-07,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2025-01-14,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2025-01-21,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2025-01-28,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2025-02-04,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2025-02-11,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2025-02-18,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2025-02-25,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2025-03-04,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2025-03-11,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2025-03-18,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2025-03-25,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2025-04-01,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2025-04-08,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2025-04-15,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2025-04-22,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2025-04-29,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2025-05-06,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2025-05-13,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.42_-77.24,2025-05-20,0,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
-11.42_-77.24,2025-05-27,3,-11.42,-77.24,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
-11.42_-77.24,2025-06-03,5,-11.42,-77.24,3.0,0.0,0.0,0.0,0.75,0.0,5.0,1.0
-11.42_-77.24,2025-06-10,5,-11.42,-77.24,5.0,3.0,0.0,0.0,2.0,0.0,11.0,1.0
-11.42_-77.24,2025-06-17,11,-11.42,-77.24,5.0,5.0,3.0,0.0,3.25,0.0,2.0,1.0
-11.42_-77.24,2025-06-24,2,-11.42,-77.24,11.0,5.0,5.0,3.0,6.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2019-12-31,0,-11.450000000000001,-77.22,,,,,,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-01-07,0,-11.450000000000001,-77.22,0.0,,,,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-01-14,0,-11.450000000000001,-77.22,0.0,0.0,,,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-01-21,0,-11.450000000000001,-77.22,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-01-28,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-02-04,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-02-11,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-02-18,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-02-25,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-03-03,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-03-10,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-03-17,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-03-24,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-03-31,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-04-07,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-04-14,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-04-21,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-04-28,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-05-05,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-05-12,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-05-19,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-05-26,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-06-02,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-06-09,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-06-16,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-06-23,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-06-30,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-07-07,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-07-14,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-07-21,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-07-28,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-08-04,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-08-11,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-08-18,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-08-25,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-09-01,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-09-08,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-09-15,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-09-22,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-09-29,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-10-06,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-10-13,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-10-20,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-10-27,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-11-03,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-11-10,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-11-17,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-11-24,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-12-01,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-12-08,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-12-15,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-12-22,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2020-12-29,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-01-05,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-01-12,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-01-19,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-01-26,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-02-02,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-02-09,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-02-16,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-02-23,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-03-02,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-03-09,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-03-16,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-03-23,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-03-30,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-04-06,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-04-13,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-04-20,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-04-27,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-05-04,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-05-11,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-05-18,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-05-25,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-06-01,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-06-08,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-06-15,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-06-22,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-06-29,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-07-06,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-07-13,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-07-20,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-07-27,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-08-03,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-08-10,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-08-17,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-08-24,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-08-31,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-09-07,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-09-14,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-09-21,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-09-28,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-10-05,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-10-12,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-10-19,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-10-26,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-11-02,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-11-09,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-11-16,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-11-23,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-11-30,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-12-07,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-12-14,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-12-21,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2021-12-28,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-01-04,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-01-11,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-01-18,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-01-25,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-02-01,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-02-08,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-02-15,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-02-22,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-03-01,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-03-08,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-03-15,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-03-22,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-03-29,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-04-05,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-04-12,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-04-19,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-04-26,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-05-03,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-05-10,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-05-17,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-05-24,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-05-31,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-06-07,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-06-14,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-06-21,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-06-28,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-07-05,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-07-12,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-07-19,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-07-26,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-08-02,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-08-09,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-08-16,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-08-23,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-08-30,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
