grid_id,week_start,count,grid_lat,grid_lon,count_lag1,count_lag2,count_lag3,count_lag4,count_roll_mean4,neighbor_mean,target_count_t1,target_bin_t1
-11.450000000000001_-77.22,2022-09-06,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-09-13,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-09-20,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-09-27,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-10-04,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-10-11,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-10-18,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-10-25,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-11-01,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-11-08,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-11-15,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-11-22,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-11-29,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-12-06,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-12-13,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-12-20,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2022-12-27,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-01-03,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-01-10,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-01-17,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-01-24,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-01-31,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-02-07,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-02-14,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-02-21,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-02-28,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-03-07,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-03-14,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-03-21,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-03-28,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-04-04,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-04-11,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-04-18,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-04-25,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-05-02,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-05-09,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-05-16,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-05-23,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-05-30,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-06-06,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-06-13,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-06-20,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-06-27,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-07-04,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-07-11,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-07-18,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-07-25,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-08-01,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-08-08,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-08-15,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-08-22,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-08-29,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-09-05,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-09-12,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-09-19,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-09-26,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-10-03,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-10-10,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-10-17,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-10-24,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-10-31,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-11-07,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-11-14,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-11-21,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-11-28,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-12-05,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-12-12,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-12-19,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2023-12-26,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-01-02,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-01-09,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-01-16,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-01-23,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-01-30,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-02-06,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-02-13,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-02-20,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-02-27,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-03-05,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-03-12,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-03-19,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-03-26,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-04-02,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-04-09,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-04-16,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-04-23,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-04-30,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-05-07,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-05-14,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-05-21,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-05-28,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-06-04,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-06-11,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-06-18,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-06-25,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-07-02,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-07-09,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-07-16,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-07-23,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-07-30,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-08-06,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-08-13,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-08-20,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-08-27,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-09-03,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-09-10,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-09-17,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-09-24,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-10-01,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-10-08,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-10-15,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-10-22,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-10-29,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-11-05,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-11-12,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-11-19,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-11-26,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-12-03,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-12-10,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-12-17,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-12-24,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2024-12-31,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2025-01-07,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2025-01-14,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2025-01-21,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2025-01-28,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2025-02-04,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2025-02-11,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2025-02-18,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-11.450000000000001_-77.22,2025-02-25,1,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2025-03-04,0,-11.450000000000001,-77.22,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
-11.450000000000001_-77.22,2025-03-11,0,-11.450000000000001,-77.22,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0
-11.450000000000001_-77.22,2025-03-18,0,-11.450000000000001,-77.22,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0
-11.450000000000001_-77.22,2025-03-25,0,-11.450000000000001,-77.22,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0
-11.450000000000001_-77.22,2025-04-01,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2025-04-08,0,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-11.450000000000001_-77.22,2025-04-15,1,-11.450000000000001,-77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2025-04-22,0,-11.450000000000001,-77.22,1.0,0.0,0.0,0.0,0.25,0.0,5.0,1.0
-11.450000000000001_-77.22,2025-04-29,5,-11.450000000000001,-77.22,0.0,1.0,0.0,0.0,0.25,0.0,2.0,1.0
-11.450000000000001_-77.22,2025-05-06,2,-11.450000000000001,-77.22,5.0,0.0,1.0,0.0,1.5,0.0,2.0,1.0
-11.450000000000001_-77.22,2025-05-13,2,-11.450000000000001,-77.22,2.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2025-05-20,0,-11.450000000000001,-77.22,2.0,2.0,5.0,0.0,2.25,0.0,2.0,1.0
-11.450000000000001_-77.22,2025-05-27,2,-11.450000000000001,-77.22,0.0,2.0,2.0,5.0,2.25,0.0,0.0,0.0
-11.450000000000001_-77.22,2025-06-03,0,-11.450000000000001,-77.22,2.0,0.0,2.0,2.0,1.5,0.0,0.0,0.0
-11.450000000000001_-77.22,2025-06-10,0,-11.450000000000001,-77.22,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
-11.450000000000001_-77.22,2025-06-17,0,-11.450000000000001,-77.22,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0
-11.450000000000001_-77.22,2025-06-24,0,-11.450000000000001,-77.22,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0
-11.47_-77.35000000000001,2019-12-31,0,-11.47,-77.35000000000001,,,,,,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-01-07,0,-11.47,-77.35000000000001,0.0,,,,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-01-14,0,-11.47,-77.35000000000001,0.0,0.0,,,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-01-21,0,-11.47,-77.35000000000001,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-01-28,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-02-04,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-02-11,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-02-18,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-02-25,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-03-03,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-03-10,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-03-17,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-03-24,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-03-31,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-04-07,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-04-14,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-04-21,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-04-28,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-05-05,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-05-12,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-05-19,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-05-26,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-06-02,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-06-09,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-06-16,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-06-23,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-06-30,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-07-07,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-07-14,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.47_-77.35000000000001,2020-07-21,0,-11.47,-77.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
